zarr_path,x,y
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,7375,8391
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,8447,10710
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,9260,8475
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,6022,6508
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,5490,8488
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,10189,7975
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,9158,9399
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,8722,5516
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,7854,9273
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,7346,7982
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,7787,10580
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,6990,6953
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,6671,8480
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,6962,10375
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,8390,5483
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,7277,10408
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,9447,8802
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,8032,5202
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,6202,6735
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,6364,8926
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,7257,5198
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,9451,8194
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,8959,6974
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,5843,8414
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,9504,4994
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,7333,9990
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,9720,10654
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,8082,9196
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2A_MSIL2A_20240716T100601_N0510_R022_T32TQR_20240716T160254.zarr,5810,5687
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9802,9345
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10511,4700
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10350,4652
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7288,6892
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,5608,7813
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6800,9423
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10268,8881
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8099,7577
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6751,6607
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6053,7468
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9992,7607
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9870,5952
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9886,9576
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10465,8941
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8219,6302
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6730,5385
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9400,8865
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,5432,8717
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6186,6605
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9630,10518
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6630,5870
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7001,7502
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8799,10473
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6703,7432
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6911,8628
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10028,7308
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8763,6610
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7369,7374
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6202,10171
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9262,6355
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10239,6257
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7243,4819
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6195,8701
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10678,7145
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7976,9995
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6605,7728
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8251,10634
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7079,6091
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8238,10020
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6811,9462
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8138,9426
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6131,9880
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7631,9363
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10487,8560
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9998,5735
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10454,4840
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9563,10335
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,5950,8509
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8474,9587
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10633,7773
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10101,5642
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,5858,5696
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10712,8894
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,5547,7491
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6679,7829
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8827,5213
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6305,8321
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9017,6580
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10129,9593
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,5799,6817
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,5452,7629
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10111,4375
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6724,5298
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7195,7280
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6688,7765
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8736,8419
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7934,6710
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8331,8949
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8255,9970
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10528,9482
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9715,4940
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7376,7768
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9794,5554
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8538,6425
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10150,5812
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6519,7869
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6918,8517
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6598,8200
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10547,4309
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8222,6908
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6099,7972
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10506,5428
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6415,7045
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7074,4851
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8592,5353
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,5891,7305
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10474,5745
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,10536,8242
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7921,8917
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,8960,9612
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9415,6180
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9067,5977
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,6811,5552
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,9561,8616
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240628T095549_N0510_R122_T32TQR_20240628T124047.zarr,7315,9018
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9995,170
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,7436,9904
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,10647,370
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9054,5603
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8948,7303
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,10560,9099
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,7586,7356
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8183,8306
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,6055,3685
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,10285,8452
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9120,657
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,7849,9384
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9441,5666
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9897,8480
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8053,4738
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,10426,6631
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,7640,5455
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8638,7541
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,6609,674
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,10393,451
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8125,2742
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8290,1594
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8818,9109
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9551,2393
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9574,10463
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,6209,3661
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9789,1909
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,6919,8173
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8386,6785
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9578,5177
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9416,5744
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,6796,7410
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8179,2504
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8625,10447
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,7121,6700
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8988,2147
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,7299,7005
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,9320,572
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,10420,161
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,8900,2865
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,6296,4836
/home/ubuntu/mucilage_pipeline/mucilage-detection/data/adr_test/target/S2B_MSIL2A_20240721T100559_N0510_R022_T32TQQ_20240721T125344.zarr,7755,9068
